ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,score
6026,tweet4345,X,0.0,2020-09-23 06:11:32,Καιρός σήμερα: ΕΜΥ Έκτακτο δελτίο για Τετάρτη 23 Σεπτεμβρίου https://t.co/8sSyQ3rdFx,Καιρός σήμερα: ΕΜΥ Έκτακτο δελτίο για Τετάρτη 23 Σεπτεμβρίου,,,,καιρός σήμερα εμυ έκτακτο δελτίο για τετάρτη 23 σεπτεμβρίου,0,TN
7195,Flickr647,Flickr,,2020-09-07 09:00:40,"Overstrand, Norfolk, England","Overstrand, Norfolk, Αγγλία",50314465873,,50314465873.jpg,overstrand norfolk αγγλία,0,TN
5894,tweet4213,X,0.0,2020-09-22 19:51:48,ΥΠΠΟΑ: Οι ζημιές στο Αρχαιολογικό Μουσείο Καρδίτσας  - https://t.co/MsNqDUmwWf %#thesstoday% https://t.co/R39OSKT8rD,ΥΠΠΟΑ: Οι ζημιές στο Αρχαιολογικό Μουσείο Καρδίτσας - %#thesstoday%,,,,υπποα οι ζημιές στο αρχαιολογικό μουσείο καρδίτσας thesstoday,0,TN
1374,''2400861033024701968,instagram,1600424959.0,2020-09-18 10:29:19,Waves are the voice of the sea \n#storm #ianos #medicane #sea #water #moment #wild #waves #beach #view #seafront #urbanscape #perspective #horizon #blue #panorama #sky #ship #clouds #peloponnese,Τα κύματα είναι η φωνή της θάλασσας \ n #καταιγίδα #ianos #Medicane #sea #water #Moment #wild #waves #beach #view #seafront #urbanscape #perspective #horizon #blue #panorama #sky #,,,119613853_2297023290443787_3793490201769330621_n.jpg,τα κύματα είναι η φωνή της θάλασσας n καταιγίδα ianos medicane sea water moment wild waves beach view seafront urbanscape perspective horizon blue panorama sky,0,TN
7247,Flickr699,Flickr,,2020-10-03 08:22:58,"Sorry, to me is very difficult to visit people that always only leave a fav without commenting...

<i>Do not use any of my images on websites, blogs or other media without my explicit written permission. 
All rights reserved - Copyright © fotomie2009 - Nora Caracci</i>","Συγγνώμη, για μένα είναι πολύ δύσκολο να επισκεφθείτε ανθρώπους που πάντα αφήνουν μόνο ένα fav χωρίς να σχολιάσουν. <i> Μην χρησιμοποιείτε καμία από τις εικόνες μου σε ιστοσελίδες, blogs ή άλλα μέσα ενημέρωσης χωρίς τη ρητή γραπτή μου άδεια. All Rights Reserved - Copyright Fotomie2009 - Nora Caracci </i>",50410823976,,50410823976.jpg,συγγνώμη για μένα είναι πολύ δύσκολο να επισκεφθείτε ανθρώπους που πάντα αφήνουν μόνο ένα fav χωρίς να σχολιάσουν i μην χρησιμοποιείτε καμία από τις εικόνες μου σε ιστοσελίδες blogs ή άλλα μέσα ενημέρωσης χωρίς τη ρητή γραπτή μου άδεια all rights reserved copyright fotomie2009 nora caracci i,0,TN
5947,tweet4266,X,0.0,2020-09-22 22:47:14,"#AgriesMelisses το μωρό της Ασημίνας έχει το σύνδρομο Μπέντζαμιν Μπάτον,όσο περνάει ο καιρός όλο ένα και μικραίνει 😜","#AgriesMelisses το μωρό της Ασημίνας έχει το σύνδρομο Μπέντζαμιν Μπάτον,όσο περνάει ο καιρός όλο ένα και μικραίνει",,,,agriesmelisses το μωρό της ασημίνας έχει το σύνδρομο μπέντζαμιν μπάτον όσο περνάει ο καιρός όλο ένα και μικραίνει,0,TN
3698,tweet2017,X,0.0,2020-09-19 09:33:32,Εικόνες βιβλικής καταστροφής αφήνει στο πέρασμά του ο «Ιανός» - Τρομακτικές οι πρώτες καταγραφές από τις ζημιές (Εικόνες &amp; Βίντεο) https://t.co/dZy2qofBpN,Εικόνες βιβλικής καταστροφής αφήνει στο πέρασμά του ο «Ιανός» - Τρομακτικές οι πρώτες καταγραφές από τις ζημιές (Εικόνες &amp; Βίντεο),,,,εικόνες βιβλικής καταστροφής αφήνει στο πέρασμά του ο ιανός τρομακτικές οι πρώτες καταγραφές από τις ζημιές εικόνες amp βίντεο,0,TN
8591,YouTube1234,YouTube,,2020-09-23T10:15:42Z,Images by: SAT24. The Track of Medicane Ianos - Time-Lapse,Εικόνες από: SAT24. Το κομμάτι του Medicane Ianos - Time -Lapse,KrcajLXQsBs,1.0,na,εικόνες από sat24 το κομμάτι του medicane ianos time lapse,0,TN
614,''2401477106305732982,instagram,1600498401.0,2020-09-19 06:53:21,Rainy day 🌧☔ #Ianos #medicane #greece #athens #peristeri #autumn #Flowers #flowersofinstagram #flowerpower #nature #bougainvillea #flowerlovers #nofilter #photooftheday #photolovers #instapicoftheday #instaphoto #photography #myview #iloveflowers #plants #plantsofinstagram #rainyday #saturdaymorning #weekend,Rainy Day #ianos #Medicane #greece #Athens #Peristeri #AUTUMN #FLOWERS #FLOWERSOFINSTAGRAM #FLOWERPOWE Σάββατο #σαββατοκύριακο,,,119787478_124972359328662_257754380314826985_n.jpg,rainy day ianos medicane greece athens peristeri autumn flowers flowersofinstagram flowerpowe σάββατο σαββατοκύριακο,1,TP
5001,tweet3320,X,0.0,2020-09-20 23:59:34,"Three people have died after Cyclone #Ianos, a rare storm known as a medicane, battered Greece, flooding streets and homes https://t.co/oGXx7XMk5G","Τρεις άνθρωποι έχουν πεθάνει μετά το Cyclone #IANOS, μια σπάνια καταιγίδα γνωστή ως Medicane, κακοποιημένη Ελλάδα, πλημμυρικά δρομάκια και σπίτια",,,,τρεις άνθρωποι έχουν πεθάνει μετά το cyclone ianos μια σπάνια καταιγίδα γνωστή ως medicane κακοποιημένη ελλάδα πλημμυρικά δρομάκια και σπίτια,0,TN
3089,tweet1408,X,0.0,2020-09-18 15:46:06,Γέφυρα ΡΙΟ τώρα #Ianos #patra #rio https://t.co/0ikGIpPv0l,Γέφυρα ΡΙΟ τώρα #Ianos #patra #rio,,,,γέφυρα ριο τώρα ianos patra rio,0,TN
1818,tweet137,X,0.0,2020-09-16 18:39:56,#Ianos https://t.co/juNUAWjx5K,#Ianos,,,,ianos,1,TP
8976,YouTube1619,YouTube,,2020-09-30T13:44:55Z,"PARTS ARE BLURRED AFTERWARDS BECAUSE OF LEGAL ISSUES. SORRY ABOUT THAT!= The MEDICANE of october 2020 ... Through the eye of a hurricane - 115 knots of wind! Sailing Exodos, ep.43","Τα εξαρτήματα είναι θολικά μετά από νομικά ζητήματα. Συγγνώμη για αυτό! = Το Medicane του Οκτωβρίου 2020. Μέσα από το μάτι ενός τυφώνα - 115 κόμβους του ανέμου! Exodos ιστιοπλοΐας, Ep.43",zLQ4-WvoMuU,1.0,na,τα εξαρτήματα είναι θολικά μετά από νομικά ζητήματα συγγνώμη για αυτό το medicane του οκτωβρίου 2020 μέσα από το μάτι ενός τυφώνα 115 κόμβους του ανέμου exodos ιστιοπλοΐας ep 43,0,TN
3879,tweet2198,X,0.0,2020-09-19 12:19:01,"1. Οι μετεωρολόγοι κάνουν εκτιμήσεις με βάση τα πιο πρόσφατα δεδομένα. Δεν είναι μέντιουμ.
2. Οι σεισμολόγοι κάνουν αναλύσεις και εκτιμήσεις με βάση τα δεδομένα. Δεν είναι μέντιουμ.
3. Οι γιατροί σώζουν ζωές και μαθαίνουν συνεχώς. Δεν είναι σαμάνοι

ΕΛΕΟΣ!!!!! #ΙΑΝΟΣ #Ianos",1. Οι μετεωρολόγοι κάνουν εκτιμήσεις με βάση τα πιο πρόσφατα δεδομένα. Δεν είναι μέντιουμ.2. Οι σεισμολόγοι κάνουν αναλύσεις και εκτιμήσεις με βάση τα δεδομένα. Δεν είναι μέντιουμ.3. Οι γιατροί σώζουν ζωές και μαθαίνουν συνεχώς. Δεν είναι σαμάνοιΕΛΕΟΣ!!!!! #ΙΑΝΟΣ #Ianos,,,,1 οι μετεωρολόγοι κάνουν εκτιμήσεις με βάση τα πιο πρόσφατα δεδομένα δεν είναι μέντιουμ 2 οι σεισμολόγοι κάνουν αναλύσεις και εκτιμήσεις με βάση τα δεδομένα δεν είναι μέντιουμ 3 οι γιατροί σώζουν ζωές και μαθαίνουν συνεχώς δεν είναι σαμάνοιελεος ιανος ianos,0,TN
4489,tweet2808,X,0.0,2020-09-20 09:43:40,"@SexyProvataki Δεν ξέρω, πραγματικά. Πιθανόν. Είναι όμως καιρός να διασαφηνιστούν τα όρια και να μην προσαρμόζονται ή να ερμηνεύονται κατά το δοκούν...","SexyProvataki Δεν ξέρω, πραγματικά. Πιθανόν. Είναι όμως καιρός να διασαφηνιστούν τα όρια και να μην προσαρμόζονται ή να ερμηνεύονται κατά το δοκούν.",,,,sexyprovataki δεν ξέρω πραγματικά πιθανόν είναι όμως καιρός να διασαφηνιστούν τα όρια και να μην προσαρμόζονται ή να ερμηνεύονται κατά το δοκούν,0,TN
6243,tweet4562,X,0.0,2020-09-23 13:03:09,Καιρός: Προσοχή! Προειδοποίηση του Αρναούτογλου για καταιγίδες την Τετάρτη! https://t.co/Q391bnhe6U,Καιρός: Προσοχή! Προειδοποίηση του Αρναούτογλου για καταιγίδες την Τετάρτη!,,,,καιρός προσοχή προειδοποίηση του αρναούτογλου για καταιγίδες την τετάρτη,0,TN
4699,tweet3018,X,0.0,2020-09-20 13:56:17,"Folgen von  #Medicane #Ianos in #Griechenland  
👇",Συνέπειες του #Medicane #IANOS στην #greece,,,,συνέπειες του medicane ianos στην greece,0,TN
6091,tweet4410,X,0.0,2020-09-23 08:19:33,Καιρός σήμερα: Τετάρτη με βροχές και καταιγίδες – Πού θα είναι έντονα τα φαινόμενα https://t.co/vXT5MTsUPi https://t.co/hZZzYuSVJI,Καιρός σήμερα: Τετάρτη με βροχές και καταιγίδες – Πού θα είναι έντονα τα φαινόμενα,,,,καιρός σήμερα τετάρτη με βροχές και καταιγίδες πού θα είναι έντονα τα φαινόμενα,0,TN
6301,tweet4620,X,0.0,2020-09-23 15:00:15,"Puestos a repetir mantras mejor quedarnos con las reuniones familiares q así toda responsabilidad recae en nosotros... igual lo q no sabe es q los positivos en reuniones pueden provenir de algún lado en el cual no es posible rastrear, como por ejemplo, el metro.",Βάλτε την επανάληψη των μάντρας καλύτερα να μείνετε με οικογενειακές συγκεντρώσεις που έτσι όλη η ευθύνη πέφτει σε εμάς.,,,,βάλτε την επανάληψη των μάντρας καλύτερα να μείνετε με οικογενειακές συγκεντρώσεις που έτσι όλη η ευθύνη πέφτει σε εμάς,0,TN
2415,tweet734,X,0.0,2020-09-17 21:44:07,Κλειστά την Παρασκευή τα σχολεία στον δήμο Ευρώτα λόγω κακοκαιρίας https://t.co/M77lebDFiV #laconialive #news #ianos,Κλειστά την Παρασκευή τα σχολεία στον δήμο Ευρώτα λόγω κακοκαιρίας #laconialive #news #ianos,,,,κλειστά την παρασκευή τα σχολεία στον δήμο ευρώτα λόγω κακοκαιρίας laconialive news ianos,0,TN
