"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score","scored_value"
5567,"tweet3886","X",0,"2020-09-22 03:03:36","@iZ4c4XqSeGOQgwl @alex_tremoulis @thanasima_agna Κοίτα πως περνάει ο καιρός ε?σαν να πέρασαν 5 λεπτά μου φάνηκε από όταν ήσουν 21","iZ4c4XqSeGOQgwl @alex_tremoulis @thanasima_agna Κοίτα πως περνάει ο καιρός ε?σαν να πέρασαν 5 λεπτά μου φάνηκε από όταν ήσουν 21",,,,"iz4c4xqsegoqgwl alex_tremoulis thanasima_agna κοίτα πως περνάει ο καιρός ε σαν να πέρασαν 5 λεπτά μου φάνηκε από όταν ήσουν 21",0,"TN",0
2281,"tweet600","X",0,"2020-09-17 18:51:47","Ελλάδα : Δείτε που θα ''κινηθεί'' ο ΙΑΝΟΣ τις επόμενες ώρες [Video] https://t.co/UcgHr18rdY #Ianos https://t.co/CFb4LkhAnQ","Ελλάδα : Δείτε που θα ''κινηθεί'' ο ΙΑΝΟΣ τις επόμενες ώρες [Video] #Ianos",,,,"ελλάδα δείτε που θα κινηθεί ο ιανος τις επόμενες ώρες video ianos",0,"TN",0
4338,"tweet2657","X",0,"2020-09-20 00:43:09","#Ouragan en #Grèce : deux morts, d'importants dégâts. #Ianos  https://t.co/jb01IgiA5E","#Ouragan στο #Greece: Δύο νεκρά, σημαντική ζημιά. #Anos",,,,"ouragan στο greece δύο νεκρά σημαντική ζημιά anos",1,"FN",0
1971,"tweet290","X",0,"2020-09-17 10:27:24","¡Warning #Greece #Ianos #medicane 🚨🚨🌪⛈💨☔️🌊","Προειδοποίηση #greece #ianos #Medicane",,,,"προειδοποίηση greece ianos medicane",0,"TN",0
5689,"tweet4008","X",0,"2020-09-22 09:40:42","Happening now in Greece.
Fire brigade helicopter evacuating stranded people. Their village (Oksia) is completely cut-off due to #Ianos #medicane as of Friday. https://t.co/tZJChfSp5A","Που συμβαίνει τώρα στην Ελλάδα. Το χωριό τους (OKSIA) είναι εντελώς αποκοπή λόγω #ianos #Medicane από την Παρασκευή.",,,,"που συμβαίνει τώρα στην ελλάδα το χωριό τους oksia είναι εντελώς αποκοπή λόγω ianos medicane από την παρασκευή",0,"TN",0
6137,"tweet4456","X",0,"2020-09-23 10:00:32","Ισχυρές βροχές και καταιγίδες στο βόρειο Ιόνιο, που θα επεκταθούν σε νότιο Ιονιο και Ήπειρο #καιρος #κακοκαιρια
https://t.co/zadIFa7Cpz","Ισχυρές βροχές και καταιγίδες στο βόρειο Ιόνιο, που θα επεκταθούν σε νότιο Ιονιο και Ήπειρο #καιρος #κακοκαιρια",,,,"ισχυρές βροχές και καταιγίδες στο βόρειο ιόνιο που θα επεκταθούν σε νότιο ιονιο και ήπειρο καιρος κακοκαιρια",0,"TN",0
2315,"tweet634","X",0,"2020-09-17 19:48:40","TRAVEL WEATHER - Medicane #Ianos A cyclone in the eastern Mediterranean. Bringing torrential rain to Greece with large waves, wild winds and thunderstorm risk. https://t.co/kdYnXKCHGv","Travel Weather - Medicane #ianos Ένας κυκλώνας στην ανατολική Μεσόγειο. Φέρνοντας καταρρακτώδεις βροχές στην Ελλάδα με μεγάλα κύματα, άγριους ανέμους και κίνδυνο καταιγίδας.",,,,"travel weather medicane ianos ένας κυκλώνας στην ανατολική μεσόγειο φέρνοντας καταρρακτώδεις βροχές στην ελλάδα με μεγάλα κύματα άγριους ανέμους και κίνδυνο καταιγίδας",0,"TN",0
3727,"tweet2046","X",0,"2020-09-19 10:07:35","@SpoilerDerden @strofakias @Axl_W_Rose Τίποτα δεν είναι εύκολο!
Πιο δύσκολο από όλα είναι να έχεις 25 παιδιά καθισμένα ακίνητα στα θρανία τους, που καθώς ο καιρός αλλάζει, δεν θα μπορούν να βγουν έξω διάλειμμα, να κάνουν γυμναστική, να βγάλουν έστω λίγο τις μάσκες να φάνε, να ανοίξουν τα παράθυρα για αερισμό αίθουσας!","SpoilerDerden @strofakias @Axl_W_Rose Τίποτα δεν είναι εύκολο!Πιο δύσκολο από όλα είναι να έχεις 25 παιδιά καθισμένα ακίνητα στα θρανία τους, που καθώς ο καιρός αλλάζει, δεν θα μπορούν να βγουν έξω διάλειμμα, να κάνουν γυμναστική, να βγάλουν έστω λίγο τις μάσκες να φάνε, να ανοίξουν τα παράθυρα για αερισμό αίθουσας!",,,,"spoilerderden strofakias axl_w_rose τίποτα δεν είναι εύκολο πιο δύσκολο από όλα είναι να έχεις 25 παιδιά καθισμένα ακίνητα στα θρανία τους που καθώς ο καιρός αλλάζει δεν θα μπορούν να βγουν έξω διάλειμμα να κάνουν γυμναστική να βγάλουν έστω λίγο τις μάσκες να φάνε να ανοίξουν τα παράθυρα για αερισμό αίθουσας",0,"TN",0
2339,"tweet658","X",0,"2020-09-17 20:14:35","Medicane #Cassilda/#Udine/#Ianos is making its way towards #Greece. Very interesting how a tropical cyclone in the Mediterranean is soon to make landfall in Greek and soon the Atlantic is going to use Greek letters soon. A very interesting Greek vibe. (1/3) https://t.co/EjiOIVoPlp","Medicane #Cassilda/ #udine/ # #Ianos κάνει το δρόμο του προς το #Greece. Πολύ ενδιαφέρον πώς ένας τροπικός κυκλώνας στη Μεσόγειο σύντομα θα κάνει την ξηρά στα ελληνικά και σύντομα ο Ατλαντικός θα χρησιμοποιήσει σύντομα ελληνικά γράμματα. Μια πολύ ενδιαφέρουσα ελληνική ατμόσφαιρα. (1/3)",,,,"medicane cassilda udine ianos κάνει το δρόμο του προς το greece πολύ ενδιαφέρον πώς ένας τροπικός κυκλώνας στη μεσόγειο σύντομα θα κάνει την ξηρά στα ελληνικά και σύντομα ο ατλαντικός θα χρησιμοποιήσει σύντομα ελληνικά γράμματα μια πολύ ενδιαφέρουσα ελληνική ατμόσφαιρα 1 3",0,"TN",0
5812,"tweet4131","X",0,"2020-09-22 15:17:56","ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ: Αναγγελία ΕΛΓΑ για ζημιές από τις πρόσφατες πλημμύρες https://t.co/6DrfGQrETv μέσω @@mouzakinews.gr https://t.co/efRHO3n5C0","ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ: Αναγγελία ΕΛΓΑ για ζημιές από τις πρόσφατες πλημμύρες μέσω @@mouzakinews.gr",,,,"δημος μουζακιου αναγγελία ελγα για ζημιές από τις πρόσφατες πλημμύρες μέσω mouzakinews gr",1,"TP",1
6689,"Flickr141","Flickr",,"2020-10-18 19:26:44","Banff National Park","Banff Εθνικό Πάρκο",50502960757,,"50502960757.jpg","banff εθνικό πάρκο",0,"TN",0
2649,"tweet968","X",0,"2020-09-18 09:19:07","Καιρός: Σε ποιες περιοχές θα σημειωθούν έντονα φαινόμενα - The President https://t.co/6wkqwFvyeQ","Καιρός: Σε ποιες περιοχές θα σημειωθούν έντονα φαινόμενα - The President",,,,"καιρός σε ποιες περιοχές θα σημειωθούν έντονα φαινόμενα the president",0,"TN",0
5117,"tweet3436","X",0,"2020-09-21 08:12:52","Καιρός: Βελτιώνεται από σήμερα – Πού θα σημειωθούν τοπικές βροχές

https://t.co/d7TEX5VUjt","Καιρός: Βελτιώνεται από σήμερα – Πού θα σημειωθούν τοπικές βροχές",,,,"καιρός βελτιώνεται από σήμερα πού θα σημειωθούν τοπικές βροχές",0,"TN",0
1463,"''2400153148569221381","instagram",1600340573,"2020-09-17 11:02:53","Un inusual ciclón se aproxima al sur de Grecia. Le han denominado #Ianos o #Cassilda a este #medicane pero lo importante es que traerá lluvias copiosas de 7-10” y fuertes ráfagas de vientos 50-70 mph en sur Grecia. Lea https://www.tiempo.com/noticias/actualidad/huracan-en-el-mediterraneo-un-potente-medicane-pone-rumbo-a-grecia.html","Ένας ασυνήθιστος κυκλώνας πλησιάζει νότια της Ελλάδας. Έχουν ονομάσει #IANOS ή #Cassilda σε αυτό το #Medicane, αλλά το σημαντικό είναι ότι θα φέρει άφθονες βροχές 7-10 ""και ισχυρούς ανέμους των ανέμων 50-70 mph στη Νότια Ελλάδα. Ανάγνωση",,,"119570666_1277211589283774_7929905801775892590_n.jpg","ένας ασυνήθιστος κυκλώνας πλησιάζει νότια της ελλάδας έχουν ονομάσει ianos ή cassilda σε αυτό το medicane αλλά το σημαντικό είναι ότι θα φέρει άφθονες βροχές 7 10 και ισχυρούς ανέμους των ανέμων 50 70 mph στη νότια ελλάδα ανάγνωση",0,"TN",0
1413,"''2400967795375562636","instagram",1600437686,"2020-09-18 14:01:26","Medicane #Ianos is coming! \nIf you’re on the west coast of #Greece and the Peloponnese or headed for the Greek islands, then take note of our precautionary advice for keeping you and your yacht safe: \n\n👉 Boats and yachts in the water should, if possible, be double berthed and must be properly moored in any case. \n\n👉 Moorings should be checked for chafe and wear marks and replaced if necessary. Additional lines and fenders should be available. \n\n👉 On ships with a standing rigging, sails should be taken off and the mast laid if possible.\n\n👉 Boats and yachts in open storage should be stored without tarpaulin to reduce the area exposed to the wind. \n\n👉 It is advisable to lash boats and yachts in any outdoor storage areas as tightly as possible to the ground. \n\n👉 Moving parts and equipment should be removed from deck. \n\nYour Pantaenius crew wishes you a pleasant and safe weekend. Please do not take any unnecessary risks in dangerous situations: man before material is the rule. \n\nShould damage occur despite safety precautions, you can reach the Pantaenius Claims Department 24/7. For contact details of your local office, visit our website \n👉 www.pantaenius.com\n\n#yacht #sailing #stormcoming","Το Medicane #ianos έρχεται! \ nif βρίσκεστε στη δυτική ακτή της #Greece και της Πελοπόννησου ή κατευθυνθείτε προς τα ελληνικά νησιά, στη συνέχεια σημειώστε τις προληπτικές μας συμβουλές για να διατηρήσετε εσάς και το γιοτ σας ασφαλές: Πιθανό, να είναι διπλή απογοήτευση και πρέπει να αγκυροβοληθεί σωστά σε κάθε περίπτωση. \ n \ n moorings θα πρέπει να ελέγχεται για chafe και να φορέσει σημάδια και να αντικατασταθεί εάν είναι απαραίτητο. Θα πρέπει να είναι διαθέσιμες πρόσθετες γραμμές και φτερά. \ n \ n σε πλοία με σταθερή εξάρτηση, τα πανιά θα πρέπει να αφαιρεθούν και ο ιστός που είναι δυνατόν, αν είναι δυνατόν. \ n \ n Είναι σκόπιμο να βυθιστείτε σκάφη και γιοτ σε οποιονδήποτε υπαίθριο αποθηκευτικό χώρο όσο το δυνατόν πιο σφιχτά στο έδαφος. \ n \ n Τα κινούμενα μέρη και ο εξοπλισμός πρέπει να αφαιρεθούν από το κατάστρωμα. \ n \ nyour Pantaenius Crew σας εύχεται ένα ευχάριστο και ασφαλές Σαββατοκύριακο. Μην παίρνετε περιττούς κινδύνους σε επικίνδυνες καταστάσεις: Ο άνθρωπος πριν από το υλικό είναι ο κανόνας. \ n \ nshould Η ζημιά προκύπτει παρά τις προφυλάξεις ασφαλείας, μπορείτε να φτάσετε στο τμήμα Pantaenius ισχυρισμοί 24/7. Για τα στοιχεία επικοινωνίας του τοπικού γραφείου σας, επισκεφθείτε την ιστοσελίδα μας \ n #sailing #stormoming",,,"119598204_688951738362663_2995198378051898835_n.jpg","το medicane ianos έρχεται nif βρίσκεστε στη δυτική ακτή της greece και της πελοπόννησου ή κατευθυνθείτε προς τα ελληνικά νησιά στη συνέχεια σημειώστε τις προληπτικές μας συμβουλές για να διατηρήσετε εσάς και το γιοτ σας ασφαλές πιθανό να είναι διπλή απογοήτευση και πρέπει να αγκυροβοληθεί σωστά σε κάθε περίπτωση n n moorings θα πρέπει να ελέγχεται για chafe και να φορέσει σημάδια και να αντικατασταθεί εάν είναι απαραίτητο θα πρέπει να είναι διαθέσιμες πρόσθετες γραμμές και φτερά n n σε πλοία με σταθερή εξάρτηση τα πανιά θα πρέπει να αφαιρεθούν και ο ιστός που είναι δυνατόν αν είναι δυνατόν n n είναι σκόπιμο να βυθιστείτε σκάφη και γιοτ σε οποιονδήποτε υπαίθριο αποθηκευτικό χώρο όσο το δυνατόν πιο σφιχτά στο έδαφος n n τα κινούμενα μέρη και ο εξοπλισμός πρέπει να αφαιρεθούν από το κατάστρωμα n nyour pantaenius crew σας εύχεται ένα ευχάριστο και ασφαλές σαββατοκύριακο μην παίρνετε περιττούς κινδύνους σε επικίνδυνες καταστάσεις ο άνθρωπος πριν από το υλικό είναι ο κανόνας n nshould η ζημιά προκύπτει παρά τις προφυλάξεις ασφαλείας μπορείτε να φτάσετε στο τμήμα pantaenius ισχυρισμοί 24 7 για τα στοιχεία επικοινωνίας του τοπικού γραφείου σας επισκεφθείτε την ιστοσελίδα μας n sailing stormoming",0,"TN",0
