ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
6674,Flickr126,Flickr,,2020-09-08 21:07:42,"Another view, the rain visible, it was awesome.

Although the thunder made me jump and laugh.  

I came away clean.  A bit naked..okay fully naked...

but soapy and clean, I smell like a flower.

Not smelling like smoke as my forests have burned. 

If anyone wants a bath with me next time, give me a call.  

If you are in pictures with me already, with blonde hair and genetic heterochromia iridum, hey I found a place for a date!  

As it is, I bathe alone.","Μια άλλη άποψη, η βροχή ορατή, ήταν φοβερό. Αν και ο Thunder με έκανε να πηδήσω και να γελάσω. Ήρθα καθαρό. Λίγο γυμνό. Αν κάποιος θέλει μπάνιο μαζί μου την επόμενη φορά, τηλεφωνήστε μου. Εάν είστε σε φωτογραφίες μαζί μου ήδη, με ξανθά μαλλιά και γενετική ετεροχρωμία iridum, hey βρήκα ένα μέρος για μια ημερομηνία! Όπως είναι, μπάνιο μόνος μου.",50321410477,,50321410477.jpg,μια άλλη άποψη η βροχή ορατή ήταν φοβερό αν και ο thunder με έκανε να πηδήσω και να γελάσω ήρθα καθαρό λίγο γυμνό αν κάποιος θέλει μπάνιο μαζί μου την επόμενη φορά τηλεφωνήστε μου εάν είστε σε φωτογραφίες μαζί μου ήδη με ξανθά μαλλιά και γενετική ετεροχρωμία iridum hey βρήκα ένα μέρος για μια ημερομηνία όπως είναι μπάνιο μόνος μου,0
5475,tweet3794,X,0.0,2020-09-21 21:00:39,Αλλάζει ο καιρός – Έρχονται βροχές και καταιγίδες https://t.co/m9BTYh6WiT,Αλλάζει ο καιρός – Έρχονται βροχές και καταιγίδες,,,,αλλάζει ο καιρός έρχονται βροχές και καταιγίδες,0
908,''2399532182116107411,instagram,1600266548.0,2020-09-16 14:29:08,"Αναμένοντας το Μεσογειακό Κυκλώνα...\n\nΚάτι μου θυμίζει, αλλά μου διαφεύγει... 🤣\n\n#clouds \n#loading \n#ianos\n#cyclone\n#tornado\n#hurricane \n#rainstorm","Αναμένοντας το Μεσογειακό Κυκλώνα.\n\nΚάτι μου θυμίζει, αλλά μου διαφεύγει.\n\n#clouds \n#loading \n#ianos\n#cyclone\n#tornado\n#hurricane \n#rainstorm",,,119711047_239887257448470_8086942714481725878_n.jpg,αναμένοντας το μεσογειακό κυκλώνα n nκάτι μου θυμίζει αλλά μου διαφεύγει n n clouds n loading n ianos n cyclone n tornado n hurricane n rainstorm,0
6311,tweet4630,X,0.0,2020-09-23 15:21:54,@waraujo64 @berthamariaD Q muestra de Persona le estas dando a la basura esa! Mis respeto Walter (bofetada con guante blanco) bien hecho!,Waraujo64 @Berthamariad Q δείγμα ατόμου που δίνετε αυτά τα σκουπίδια! Ο σεβασμός μου Walter (χαστούκι με λευκό γάντι) καλά!,,,,waraujo64 berthamariad q δείγμα ατόμου που δίνετε αυτά τα σκουπίδια ο σεβασμός μου walter χαστούκι με λευκό γάντι καλά,0
6052,tweet4371,X,0.0,2020-09-23 07:15:56,Ο καιρός σήμερα … https://t.co/CHZ5qn9fxR,Ο καιρός σήμερα …,,,,ο καιρός σήμερα,0
2717,tweet1036,X,0.0,2020-09-18 10:02:56,"Ορισμένοι στη Λευκάδα προσπαθούν να κάνουν σέρφινγκ κατά τη διάρκεια του ΙΑΝΟΥ. Οι καιρικές συνθήκες είναι εξαιρετικά επικίνδυνες και αλλάζουν γρήγορα. Δεν συνιστάται η κολύμβηση ή κάθε είδους σπορ θαλάσσης. #ΙΑΝΟΣ

https://t.co/V6mrhXSrja",Ορισμένοι στη Λευκάδα προσπαθούν να κάνουν σέρφινγκ κατά τη διάρκεια του ΙΑΝΟΥ. Οι καιρικές συνθήκες είναι εξαιρετικά επικίνδυνες και αλλάζουν γρήγορα. Δεν συνιστάται η κολύμβηση ή κάθε είδους σπορ θαλάσσης. #ΙΑΝΟΣ,,,,ορισμένοι στη λευκάδα προσπαθούν να κάνουν σέρφινγκ κατά τη διάρκεια του ιανου οι καιρικές συνθήκες είναι εξαιρετικά επικίνδυνες και αλλάζουν γρήγορα δεν συνιστάται η κολύμβηση ή κάθε είδους σπορ θαλάσσης ιανος,1
5644,tweet3963,X,0.0,2020-09-22 08:20:03,Click here: https://t.co/ZvexbZ19on https://t.co/7sOEc82Ky7,Κάντε κλικ εδώ:,,,,κάντε κλικ εδώ,0
3002,tweet1321,X,0.0,2020-09-18 14:07:04,"Overstromingen en stroomuitval in Griekenland door orkaan Ianos https://t.co/5ddMihJQQr @telegraaf
#Ianos #OrkaanIanos #IanosOrkaan #Orkaan #Orkanen #Kefalonia #Griekenland",Πλημμύρες και διακοπές ρεύματος στην Ελλάδα από τον τυφώνα @telegraaf #ianos #orkaanianos #ianosorkaan #orkaan #orkan #kefalonia #grekenland,,,,πλημμύρες και διακοπές ρεύματος στην ελλάδα από τον τυφώνα telegraaf ianos orkaanianos ianosorkaan orkaan orkan kefalonia grekenland,1
5132,tweet3451,X,0.0,2020-09-21 08:34:10,SalonicaNews: Ο καιρός σήμερα https://t.co/eWgPZDOiGa,SalonicaNews: Ο καιρός σήμερα,,,,salonicanews ο καιρός σήμερα,0
2883,tweet1202,X,0.0,2020-09-18 12:00:11,"Das Sturmtief „#Ianos“ hat bislang keine Verletzten gefordert. Das teilte Krisenstaatssekretär Nikos #Chardalias nach einer weiteren außerordentlichen Sitzung am Freitagmorgen mit. In einigen Regionen wurden jedoch teils erhebliche Schäden gemeldet.

https://t.co/aUlmDvxL6t https://t.co/pJZ2rlWHKH","Μέχρι στιγμής, η καταιγίδα χαμηλή ""#ianos"" δεν έχει ζητήσει τραυματισμούς. Αυτό ανακοινώθηκε από τον γραμματέα της κρίσης Νίκος #Chardalias μετά από μια άλλη έκτακτη συνάντηση την Παρασκευή το πρωί. Ωστόσο, σε ορισμένες περιοχές αναφέρθηκαν σημαντικές ζημιές.",,,,μέχρι στιγμής η καταιγίδα χαμηλή ianos δεν έχει ζητήσει τραυματισμούς αυτό ανακοινώθηκε από τον γραμματέα της κρίσης νίκος chardalias μετά από μια άλλη έκτακτη συνάντηση την παρασκευή το πρωί ωστόσο σε ορισμένες περιοχές αναφέρθηκαν σημαντικές ζημιές,1
2554,tweet873,X,0.0,2020-09-18 07:39:46,Tants noms del #Medicane #Ianos ...Tants barrets,Τόσα πολλά ονόματα του #Medican,,,,τόσα πολλά ονόματα του medican,0
990,''2400776606391221085,instagram,1600414895.0,2020-09-18 07:41:35,🛰 Τελευταίες εικόνες (06:00 UTC) από 2 μετεωρολογικούς δορυφόρους της EUMETSAT ( @eumetsatmedia ) ⚠️🌧️💨⛈️ #ΠΙΝ #Λευκάδα #ΠολιτικήΠροστασία #CivilProtection #Κακοκαιρία #BadWeather #SevereWeather #Ιανός #Ιανος #Ianos #Κυκλώνας #medicane #Δορυφόρος #Satellite #eumetsat #ΠεριφερειακήΕνότηταΛευκάδας #ΠεριφέρειαΙονίωνΝήσων,Τελευταίες εικόνες (06:00 UTC) από 2 μετεωρολογικούς δορυφόρους της EUMETSAT ( @eumetsatmedia ) #ΠΙΝ #Λευκάδα #ΠολιτικήΠροστασία #CivilProtection #Κακοκαιρία #BadWeather #SevereWeather #Ιανός #Ιανος #Ianos #Κυκλώνας #medicane #Δορυφόρος #Satellite #eumetsat #ΠεριφερειακήΕνότηταΛευκάδας #ΠεριφέρειαΙονίωνΝήσων,,,119705986_192167855627036_3775455981261078110_n.jpg,τελευταίες εικόνες 06 00 utc από 2 μετεωρολογικούς δορυφόρους της eumetsat eumetsatmedia πιν λευκάδα πολιτικήπροστασία civilprotection κακοκαιρία badweather severeweather ιανός ιανος ianos κυκλώνας medicane δορυφόρος satellite eumetsat περιφερειακήενότηταλευκάδας περιφέρειαιονίωννήσων,1
2087,tweet406,X,0.0,2020-09-17 15:03:18,@infoclimat Pour info : c'est #Ianos en fait 😊,Πληροφορίες για πληροφορίες: Είναι #anos στην πραγματικότητα,,,,πληροφορίες για πληροφορίες είναι anos στην πραγματικότητα,0
4044,tweet2363,X,0.0,2020-09-19 15:59:17,"Παιδιά SOS! Έχω την αδερφή μου, φοιτήτρια στην Καρδίτσα, αποκλεισμένη από εχτές χωρίς ρεύμα, ίντερνετ, PlayStation, καφετιέρα και φούρνο μικροκυμάτων. ΤΟ ΠΑΙΔΊ ΚΙΝΔΥΝΕΎΕΙ!!! Έχει κανείς καμιά πληροφορία πότε θα αποκατασταθεί η βλάβη? PLZ RT! #Ianos #Δεη #δεδδηε","Παιδιά SOS! Έχω την αδερφή μου, φοιτήτρια στην Καρδίτσα, αποκλεισμένη από εχτές χωρίς ρεύμα, ίντερνετ, PlayStation, καφετιέρα και φούρνο μικροκυμάτων. ΤΟ ΠΑΙΔΊ ΚΙΝΔΥΝΕΎΕΙ!!! Έχει κανείς καμιά πληροφορία πότε θα αποκατασταθεί η βλάβη? PLZ RT! #Ianos #Δεη #δεδδηε",,,,παιδιά sos έχω την αδερφή μου φοιτήτρια στην καρδίτσα αποκλεισμένη από εχτές χωρίς ρεύμα ίντερνετ playstation καφετιέρα και φούρνο μικροκυμάτων το παιδί κινδυνεύει έχει κανείς καμιά πληροφορία πότε θα αποκατασταθεί η βλάβη plz rt ianos δεη δεδδηε,0
6549,Flickr1,Flickr,,2020-09-09 00:07:55,366251,366251,50350254021,,50350254021.jpg,366251,0
884,''2401058949255630795,instagram,1600448553.0,2020-09-18 17:02:33,Περιμένοντας τον κο. Ιανό.\n#dog #doggo #doggy #doggie #dogsofinstagram #doginstagram #dogstagram #instadog #doglover #doglife #ilovemydog #dogoftheday #dogphotography #topdogphoto #hikingwithdogs #adventuredog #hikingdogsofinstagram #puppy #puppylove #puppyinstagram #puppylover #petsofinstagram #pet #petlovers #dogmodel #dogmom #mydog #happydog #cutedog #ianos,Περμίνινα. Ianon. ove #PuppyInstagram #puppylover #petsofinstagram #pet #PetLovers #DogModel #Dogmom #MyDog #HappyDog #CUTEDOG #IANOS,,,119713829_383486379715789_5761322089261795085_n.jpg,περμίνινα ianon ove puppyinstagram puppylover petsofinstagram pet petlovers dogmodel dogmom mydog happydog cutedog ianos,0
6,''2400772598743833792,instagram,1600414522.0,2020-09-18 07:35:22,"Snímky družice Meteosat ze včerejšího dne (čtvrtek 17. 9. 2020) ukazují postup tlakové níže Ianos z jižní Itálie směrem k Řeckému pobřeží. Více popisuje meteoroložka ČHMÚ Jana Hujslová: \""Zatímco nás čeká v nejbližších dnech klidné počasí beze srážek, na západní pobřeží Řecka udeřil medikán Ianos. Pro Jónské ostrovy a jižní polovinu pevninského Řecka jsou v platnosti výstrahy před větrem, deštěm a bouřkami s extrémním stupněm nebezpečí. Během dneška může ve zmíněných oblastech napršet i přes 250 mm. Podle některých předpovědních modelů mohou úhrny za dnešek a zítřek dosáhnout v součtu až 500 mm. Proto se očekávají přívalové povodně. Rozsáhlé škody napáchá také vítr, který bude zejména na ostrovech Zakynthos a Kefalonia překračovat v nárazech rychlosti přes 120 km/h, podle některých modelů i přes 200 km/h.\"" #pocasi #medikan #Ianos #meteosat #greece #satelite #timelapse","Οι εικόνες του μετεοσατικού της χθεσινής ημέρας (Πέμπτη 17η 9, 2020) δείχνουν την πίεση κάτω από το Ianos από τη νότια Ιταλία προς την ελληνική ακτή. Περισσότερα περιγράφει τον μετεωρολόγο Chmi Jana Hujslová: \ ""Ενώ έχουμε έναν ήσυχο καιρό τις επόμενες ημέρες, στη δυτική ακτή της Ελλάδας έχει πληγεί από την Ιατρική Ιανό. Για τα νησιά του Ιονίου και το νότιο μισό της ηπειρωτικής Ελλάδας ισχύουν Μπροστά από τον άνεμο, τη βροχή και τις καταιγίδες με ακραίες βαθμούς κινδύνου.",,,119788046_3095144223945477_4937390043634832524_n.jpg,οι εικόνες του μετεοσατικού της χθεσινής ημέρας πέμπτη 17η 9 2020 δείχνουν την πίεση κάτω από το ianos από τη νότια ιταλία προς την ελληνική ακτή περισσότερα περιγράφει τον μετεωρολόγο chmi jana hujslová ενώ έχουμε έναν ήσυχο καιρό τις επόμενες ημέρες στη δυτική ακτή της ελλάδας έχει πληγεί από την ιατρική ιανό για τα νησιά του ιονίου και το νότιο μισό της ηπειρωτικής ελλάδας ισχύουν μπροστά από τον άνεμο τη βροχή και τις καταιγίδες με ακραίες βαθμούς κινδύνου,0
