"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",,"scored_value"
1740,"tweet59","X",0,"2020-09-15 14:17:05","@Cha200Last Κανένα πρόβλημα, απουσίες κανονικά στα παιδιά και αν γίνουν ζημιές τον λογαριασμό στους γονείς τους.","Cha200Last Κανένα πρόβλημα, απουσίες κανονικά στα παιδιά και αν γίνουν ζημιές τον λογαριασμό στους γονείς τους.",,,,"cha200last κανένα πρόβλημα απουσίες κανονικά στα παιδιά και αν γίνουν ζημιές τον λογαριασμό στους γονείς τους",0,"TN",,0
6842,"Flickr294","Flickr",,"2020-10-11 10:52:33","Kelburn country park","Kelburn Country Park",50450386637,,"50450386637.jpg","kelburn country park",0,"TN",,0
1572,"''2400177846619520577","instagram",1600343517,"2020-09-17 11:51:57","Εξαιτίας των επικείμενων δυσμενών καιρικών φαινομένων και έπειτα από ενημέρωση του Δήμου Βέλου - Βόχας για προσωρινή παύση λειτουργίας τοπικών συλλόγων και σχολείων προληπτικά, θα χρειαστεί να ακυρωσουμε τα αυριανά μαθήματα χειροτεχνίας στην Πνευματική Στέγη Ζευγολατιού. Ραντεβού την επόμενη Παρασκευή 😊\n\n#ιανος #ianos #τμήματα #χειροτεχνία\n#παρασκευή #παρασκευές #σεπτεμβρης #δραστηριότητες #δραστηριότητεςγιαπαιδιά #χομπυ #δημιουργικηαπασχοληση #ζευγολατειό #ζευγολατιό #vohaiko #zeugolatio #derveni #assoskorinthias #lehaio #melissikorinthias #perigiali #perigialikorinthos #kiato #korinthos #corinthos #korinth #corinth","Εξαιτίας των επικείμενων δυσμενών καιρικών φαινομένων και έπειτα από ενημέρωση του Δήμου Βέλου - Βόχας για προσωρινή παύση λειτουργίας τοπικών συλλόγων και σχολείων προληπτικά, θα χρειαστεί να ακυρωσουμε τα αυριανά μαθήματα χειροτεχνίας στην Πνευματική Στέγη Ζευγολατιού. Ραντεβού την επόμενη Παρασκευή \n\n#ιανος #ianos #τμήματα #χειροτεχνία\n#παρασκευή #παρασκευές #σεπτεμβρης #δραστηριότητες #δραστηριότητεςγιαπαιδιά #χομπυ #δημιουργικηαπασχοληση #ζευγολατειό #ζευγολατιό #vohaiko #zeugolatio #derveni #assoskorinthias #lehaio #melissikorinthias #perigiali #perigialikorinthos #kiato #korinthos #corinthos #korinth #corinth",,,"119505764_1068827433574672_4170839280145055010_n.jpg","εξαιτίας των επικείμενων δυσμενών καιρικών φαινομένων και έπειτα από ενημέρωση του δήμου βέλου βόχας για προσωρινή παύση λειτουργίας τοπικών συλλόγων και σχολείων προληπτικά θα χρειαστεί να ακυρωσουμε τα αυριανά μαθήματα χειροτεχνίας στην πνευματική στέγη ζευγολατιού ραντεβού την επόμενη παρασκευή n n ιανος ianos τμήματα χειροτεχνία n παρασκευή παρασκευές σεπτεμβρης δραστηριότητες δραστηριότητεςγιαπαιδιά χομπυ δημιουργικηαπασχοληση ζευγολατειό ζευγολατιό vohaiko zeugolatio derveni assoskorinthias lehaio melissikorinthias perigiali perigialikorinthos kiato korinthos corinthos korinth corinth",0,"FP",,1
3463,"tweet1782","X",0,"2020-09-18 22:12:21","Πλημμύρα στο Ρίο από την ξαφνική άνοδο της στάθμης της θάλασσας κατά τη διάρκεια του ΙΑΝΟΥ. #ΙΑΝΟΣ

Storm surge in Rio, North Peloponnese. #IANOS

https://t.co/Ioow2j9OCk https://t.co/ivTGJsqi4F","Πλημμύρα στο Ρίο από την ξαφνική άνοδο της στάθμης της θάλασσας κατά τη διάρκεια του ΙΑΝΟΥ. #ΙΑΝΟΣStorm surge in Rio, North Peloponnese. #IANOS",,,,"πλημμύρα στο ρίο από την ξαφνική άνοδο της στάθμης της θάλασσας κατά τη διάρκεια του ιανου ιανοσstorm surge in rio north peloponnese ianos",0,"TN",,0
1034,"''2401069310268414956","instagram",1600449788,"2020-09-18 17:23:08","#ianos","#ianos",,,"119703857_381387389523788_7532526440651686201_n.jpg","ianos",0,"TN",,0
1792,"tweet111","X",0,"2020-09-16 16:15:20","Allow me to introduce you to a disturbance in the Mediterranean dubbed #Medicane #Ianos, by the National Observatory in Athens. Now has some tropical characteristics. I guess Mother Nature didn't want the Mediterranean to feel ""left out"" with all the activity in the Atlantic!","Επιτρέψτε μου να σας παρουσιάσω μια διαταραχή στη Μεσόγειο που ονομάστηκε #Medicane #IANOS, από το Εθνικό Παρατηρητήριο στην Αθήνα. Τώρα έχει κάποια τροπικά χαρακτηριστικά. Υποθέτω ότι η Μητέρα Φύση δεν ήθελε η Μεσόγειο να αισθάνεται ""άφησε"" με όλη τη δραστηριότητα στον Ατλαντικό!",,,,"επιτρέψτε μου να σας παρουσιάσω μια διαταραχή στη μεσόγειο που ονομάστηκε medicane ianos από το εθνικό παρατηρητήριο στην αθήνα τώρα έχει κάποια τροπικά χαρακτηριστικά υποθέτω ότι η μητέρα φύση δεν ήθελε η μεσόγειο να αισθάνεται άφησε με όλη τη δραστηριότητα στον ατλαντικό",1,"FN",,0
7597,"YouTube240","YouTube",,"2020-10-11T12:00:13Z","We Got Stuck in Greek Countryside (Welcome to Kalampaka) We were gonna climb the Mount Olympus, but the nature decied to change our plans. Covid is not the only thing that can kill ...","Έχουμε κολλήσει στην ελληνική ύπαιθρο (Καλώς ήλθατε στην Καλαμπάκα) Θα ανεβαίνουμε στο όρος Olympus, αλλά η φύση αποφάσισε να αλλάξει τα σχέδιά μας. Το Covid δεν είναι το μόνο πράγμα που μπορεί να σκοτώσει.","E8JyzH2wZ1k",1,"na","έχουμε κολλήσει στην ελληνική ύπαιθρο καλώς ήλθατε στην καλαμπάκα θα ανεβαίνουμε στο όρος olympus αλλά η φύση αποφάσισε να αλλάξει τα σχέδιά μας το covid δεν είναι το μόνο πράγμα που μπορεί να σκοτώσει",1,"TP",,1
5579,"tweet3898","X",0,"2020-09-22 06:13:31","Καιρός σήμερα: ΕΜΥ Έκτακτο δελτίο για Τρίτη 22 Σεπτεμβρίου https://t.co/OdaSZu4CaY","Καιρός σήμερα: ΕΜΥ Έκτακτο δελτίο για Τρίτη 22 Σεπτεμβρίου",,,,"καιρός σήμερα εμυ έκτακτο δελτίο για τρίτη 22 σεπτεμβρίου",0,"TN",,0
6830,"Flickr282","Flickr",,"2020-09-08 02:07:11","It turns out the Fuji X-T4's PRE-SHOT ES setting is pretty good for lightning when your lightning trigger isn't an option.","Αποδεικνύεται ότι η ρύθμιση Pre-Shot ES του Fuji X-T4 είναι αρκετά καλή για την αστραπή όταν η σκανδάλη αστραπής σας δεν είναι επιλογή.",50318282066,,"50318282066.jpg","αποδεικνύεται ότι η ρύθμιση pre shot es του fuji x t4 είναι αρκετά καλή για την αστραπή όταν η σκανδάλη αστραπής σας δεν είναι επιλογή",0,"TN",,0
5570,"tweet3889","X",0,"2020-09-22 04:30:12","Γενικά αίθριος καιρός με λίγες πρόσκαιρες νεφώσεις https://t.co/jbMMYPrZR8","Γενικά αίθριος καιρός με λίγες πρόσκαιρες νεφώσεις",,,,"γενικά αίθριος καιρός με λίγες πρόσκαιρες νεφώσεις",0,"TN",,0
2119,"tweet438","X",0,"2020-09-17 15:50:41","#ianos #medicane #hurricane #zante #greece #westerngreece #mediteranean https://t.co/dyp06r2I1U","#ianos #Medicane #hurricane #zante #greece #WesternGreece #MediterAnean",,,,"ianos medicane hurricane zante greece westerngreece mediteranean",0,"TN",,0
6350,"tweet4669","X",0,"2020-09-23 16:29:43","Μουντός ο καιρός λέει δεν έχει πολύ ήλιο,κι εγώ εδώ που είμαι ρίχνει καρέκλες όλη μέρα  #BigBrotherGR","Μουντός ο καιρός λέει δεν έχει πολύ ήλιο,κι εγώ εδώ που είμαι ρίχνει καρέκλες όλη μέρα #BigBrotherGR",,,,"μουντός ο καιρός λέει δεν έχει πολύ ήλιο κι εγώ εδώ που είμαι ρίχνει καρέκλες όλη μέρα bigbrothergr",0,"TN",,0
7813,"YouTube456","YouTube",,"2020-09-20T16:42:01Z","Κακοκαιρία «Ιανός»: Επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα Ορφανά Καρδίτσας | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Κακοκαιρία «Ιανός»: Επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα Ορφανά Καρδίτσας ...","Κακοκαιρία «Ιανός»: Επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα Ορφανά Καρδίτσας | OPEN TV Subscribe to OPEN: Κακοκαιρία «Ιανός»: Επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα Ορφανά Καρδίτσας.","M2XnJ-ddbEg",1,"na","κακοκαιρία ιανός επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα ορφανά καρδίτσας open tv subscribe to open κακοκαιρία ιανός επιχείρηση διάσωσης ηλικιωμένης με βάρκα στα ορφανά καρδίτσας",0,"TN",,0
3332,"tweet1651","X",0,"2020-09-18 20:00:26","Ο καιρός γαμιέται. Εγώ πότε;","Ο καιρός γαμιέται. Εγώ πότε;",,,,"ο καιρός γαμιέται εγώ πότε",0,"TN",,0
1835,"tweet154","X",0,"2020-09-16 19:45:07","A large weather system, similar to a tropical storm, over the Mediterranean Sea named #Ianos is expected to produce heavy rainfall, thunderstorms, and strong winds across southern Italy (via National Observatory of Athens) #Medicane @zoom_earth https://t.co/auMe1nxJgy","Ένα μεγάλο σύστημα καιρού, παρόμοιο με μια τροπική καταιγίδα, πάνω από τη Μεσόγειο Θάλασσα που ονομάζεται #IANOS αναμένεται να παράγει έντονες βροχοπτώσεις, καταιγίδες και ισχυρούς ανέμους στη νότια Ιταλία (μέσω Εθνικού Παρατηρητηρίου της Αθήνας) #Medicane @zoom_earth",,,,"ένα μεγάλο σύστημα καιρού παρόμοιο με μια τροπική καταιγίδα πάνω από τη μεσόγειο θάλασσα που ονομάζεται ianos αναμένεται να παράγει έντονες βροχοπτώσεις καταιγίδες και ισχυρούς ανέμους στη νότια ιταλία μέσω εθνικού παρατηρητηρίου της αθήνας medicane zoom_earth",0,"TN",,0
