ID,source_id,source_type,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,SCORE,COMMENT
4845,tweet3164,X,"#karditsa #ianos... Δε θέλουμε να μας επισκεφτεί ο πρωθυπουργός... Ήμαρτον Παναγία μου τι άλλο θα μας συμβεί, Εδώ είμαστε μέσα στη λάσπη, χωρίς ρεύμα προσπαθούμε να διορθώσουμε ότι μπορούμε, και οι υδροφορες πλένουν τις πλατείες μην τυχόν και λερωσει τα παπούτσια του...","#karditsa #ianos.Δε θέλουμε να μας επισκεφτεί ο πρωθυπουργός.Ήμαρτον Παναγία μου τι άλλο θα μας συμβεί, Εδώ είμαστε μέσα στη λάσπη, χωρίς ρεύμα προσπαθούμε να διορθώσουμε ότι μπορούμε, και οι υδροφορες πλένουν τις πλατείες μην τυχόν και λερωσει τα παπούτσια του.",,,,karditsa ianos δε θέλουμε να μας επισκεφτεί ο πρωθυπουργός ήμαρτον παναγία μου τι άλλο θα μας συμβεί εδώ είμαστε μέσα στη λάσπη χωρίς ρεύμα προσπαθούμε να διορθώσουμε ότι μπορούμε και οι υδροφορες πλένουν τις πλατείες μην τυχόν και λερωσει τα παπούτσια του,1,TP,
4209,tweet2528,X,@antivaroef @eody_gr Χάλασε και ο καιρός και δεν μπορώ να αράξω ξαπλώστρα.,antivaroef @eody_gr Χάλασε και ο καιρός και δεν μπορώ να αράξω ξαπλώστρα.,,,,antivaroef eody_gr χάλασε και ο καιρός και δεν μπορώ να αράξω ξαπλώστρα,0,TN,*
6394,tweet4713,X,Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό»: Την άμεση εκτίμηση των ζημιών και την επίσπευση των διαδικασιών για την καταβολή αποζημιώσεων στους πληγέντες αγρότες και κτηνοτρόφους ζήτησαν από την διοίκηση του… https://t.co/p2c79ueKeD https://t.co/E4nEg0Jt4F,Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό»: Την άμεση εκτίμηση των ζημιών και την επίσπευση των διαδικασιών για την καταβολή αποζημιώσεων στους πληγέντες αγρότες και κτηνοτρόφους ζήτησαν από την διοίκηση του…,,,,τρεις αντιπεριφερειάρχες στον ελγα για τις ζημιές που υπέστησαν οι αγρότες από τον ιανό την άμεση εκτίμηση των ζημιών και την επίσπευση των διαδικασιών για την καταβολή αποζημιώσεων στους πληγέντες αγρότες και κτηνοτρόφους ζήτησαν από την διοίκηση του,1,TP,
5423,tweet3742,X,@BlueSeaamalia @MegaTvOfficial Καιρος δεν ειναι;,BlueSeaamalia @MegaTvOfficial Καιρος δεν ειναι;,,,,blueseaamalia megatvofficial καιρος δεν ειναι,0,TN,
1090,''2401541412267449456,instagram,Safari στους δρόμους της Αθήνας! #safari #athens #ianos 🐒,Safari στους δρόμους της Αθήνας! #safari #athens #ianos,,,119700760_180171513602050_2341152232455441304_n.jpg,safari στους δρόμους της αθήνας safari athens ianos,1,FP,
2194,tweet513,X,"Άλλος με την πτήση μας ✈✈
#Ianos",Άλλος με την πτήση μας #Ianos,,,,άλλος με την πτήση μας ianos,0,TN,
1860,tweet179,X,"Ein Sturm - drei Namen. Damit es keine Verwirrung gibt: es ist ein und dasselbe Tief, das wohl bald zum #Medicane wird: #Ianos (National Observatory of Athens), #Udine (Uni Berlin) und #Cassilda (Mediterranean Cyclone Centre, inoffiziell).
Bild: https://t.co/5UEcdFvdli https://t.co/z6naFKfQct","Μια καταιγίδα - τρία ονόματα. Έτσι ώστε να μην υπάρχει σύγχυση: είναι ένα και το ίδιο βαθύ που σύντομα θα γίνει το #Medicane: #ianos (Εθνικό Παρατηρητήριο της Αθήνας), #Udine (Πανεπιστήμιο του Βερολίνου) και #Cassilda (Mediterranean Cyclone Center, ανεπίσημο).",,,,μια καταιγίδα τρία ονόματα έτσι ώστε να μην υπάρχει σύγχυση είναι ένα και το ίδιο βαθύ που σύντομα θα γίνει το medicane ianos εθνικό παρατηρητήριο της αθήνας udine πανεπιστήμιο του βερολίνου και cassilda mediterranean cyclone center ανεπίσημο,1,TP,
3515,tweet1834,X,@TocToc08369259 Αυτός ο καιρός είναι για ποτό στο μπαλκόνι..,TocToc08369259 Αυτός ο καιρός είναι για ποτό στο μπαλκόνι.,,,,toctoc08369259 αυτός ο καιρός είναι για ποτό στο μπαλκόνι,0,TN,
3939,tweet2258,X,"""Σε μια ώρα θα 'χουν όλα τελειώσει, πόσο γρήγορα περνάει ο καιρός, ας παθαίναμε αγκαλιά πριν τελειώσει ο τελευταίος χορός...""😢 #AgriesMelisses https://t.co/UFIKtj8hRD","Σε μια ώρα θα 'χουν όλα τελειώσει, πόσο γρήγορα περνάει ο καιρός, ας παθαίναμε αγκαλιά πριν τελειώσει ο τελευταίος χορός."" #AgriesMelisses",,,,σε μια ώρα θα χουν όλα τελειώσει πόσο γρήγορα περνάει ο καιρός ας παθαίναμε αγκαλιά πριν τελειώσει ο τελευταίος χορός agriesmelisses,0,TN,
3545,tweet1864,X,Χωρίς λόγια😢 #Ianos https://t.co/q542ChGhnv,Χωρίς λόγια #Ianos,,,,χωρίς λόγια ianos,0,TN,
2567,tweet886,X,"Hurricanes linked to #ClimateChange are not just over the Atlantic &amp; Caribbean
#Medicane #Ianos hitting Greece",Οι τυφώνες που συνδέονται με το #ClimateChange δεν είναι μόνο πάνω από τον Ατλαντικό & amp; Καραϊβική #Medicane #ianos χτυπώντας την Ελλάδα,,,,οι τυφώνες που συνδέονται με το climatechange δεν είναι μόνο πάνω από τον ατλαντικό amp καραϊβική medicane ianos χτυπώντας την ελλάδα,1,TP,
4860,tweet3179,X,Ιανός: Ακόμα ψάχνουν την αγνοούμενη στη Θεσσαλία – Αγώνας δρόμου για τις απίστευτες ζημιές https://t.co/2U5u4O5V7U μέσω @ilamia,Ιανός: Ακόμα ψάχνουν την αγνοούμενη στη Θεσσαλία – Αγώνας δρόμου για τις απίστευτες ζημιές μέσω @ilamia,,,,ιανός ακόμα ψάχνουν την αγνοούμενη στη θεσσαλία αγώνας δρόμου για τις απίστευτες ζημιές μέσω ilamia,1,TP,
1535,''2400186212302682831,instagram,"Το Σαββατοκύριακο ο καιρός θα είναι καλός !!!\nΜετεωρολόγος Τοτός Τοτόπουλος ,κλόουν Παντός Καιρού .!\n\nΧαρά,γέλιο,Μαγεία ,!!! \nΚαλέστε μας : 6947123401 📲\nwww.clownorama.com\n\n#ianos #ιανος #wesupportpaidotopoi #κλοουντοτο  #partygames #εκδηλωσεις #σχολικηεκδηλωση  #paidotopos  #paidikaparty #παιδικαπαρτυ #κλοουν #coronavirus  #comedymagic #familyentertainment #kidsentertainer #bestclown #happy #entertainment #Realclowns #totostotopoulos #τοτοστοτοπουλος","Το Σαββατοκύριακο ο καιρός θα είναι καλός !!!\nΜετεωρολόγος Τοτός Τοτόπουλος ,κλόουν Παντός Καιρού .!\n\nΧαρά,γέλιο,Μαγεία ,!!! \nΚαλέστε μας : 6947123401 \n #ιανος #wesupportpaidotopoi #κλοουντοτο #partygames #εκδηλωσεις #σχολικηεκδηλωση #paidotopos #paidikaparty #παιδικαπαρτυ #κλοουν #coronavirus #comedymagic #familyentertainment #kidsentertainer #bestclown #happy #entertainment #Realclowns #totostotopoulos #τοτοστοτοπουλος",,,119550553_101217441725605_324015418219708386_n.jpg,το σαββατοκύριακο ο καιρός θα είναι καλός nμετεωρολόγος τοτός τοτόπουλος κλόουν παντός καιρού n nχαρά γέλιο μαγεία nκαλέστε μας 6947123401 n ιανος wesupportpaidotopoi κλοουντοτο partygames εκδηλωσεις σχολικηεκδηλωση paidotopos paidikaparty παιδικαπαρτυ κλοουν coronavirus comedymagic familyentertainment kidsentertainer bestclown happy entertainment realclowns totostotopoulos τοτοστοτοπουλος,1,FP,
1999,tweet318,X,"🌀 El #Mediterráneo oriental ha amanecido con el ciclón #Ianos muy desarrollado, con un ojo central definido y que recuerda, salvando las distancias, a un huracán. En las próximas horas se adentrará en la península griega de #Peloponeso, donde se esperan fuertes lluvias y viento. https://t.co/4qVkxCkanN","Η ανατολική Μεσόγειο έχει φτάσει με τον κυκλώνα #inos πολύ ανεπτυγμένο, με ένα καθορισμένο κεντρικό μάτι και θυμάται, σώζοντας τις αποστάσεις, έναν τυφώνα. Τις επόμενες ώρες θα εισέλθει στην ελληνική χερσόνησο του #Peloponeso, όπου αναμένονται έντονες βροχές και άνεμος.",,,,η ανατολική μεσόγειο έχει φτάσει με τον κυκλώνα inos πολύ ανεπτυγμένο με ένα καθορισμένο κεντρικό μάτι και θυμάται σώζοντας τις αποστάσεις έναν τυφώνα τις επόμενες ώρες θα εισέλθει στην ελληνική χερσόνησο του peloponeso όπου αναμένονται έντονες βροχές και άνεμος,1,TP,
